,id,title,singer,Genre,Lyric
731,101841,Chim Sáo Ngày Xưa,Quang Lê,"Việt Nam, Nhạc Dân Ca - Quê Hương","Ngày xưa 
 Em như chim sáo 
 Sống vô tư 
 Hay mộng mơ nhiều 
 Nhìn em 
 Đi qua cuối xóm 
 Làn tóc mây bay 
 Má ửng hồng 
 Chiều nay 
 Theo em anh bước 
 Bước bên em 
 Trên con đường làng 
 Nhìn em 
 Anh như muốn nói 
 Này cô bé kia 
 Chờ anh đi cùng 
 Ô hay....! 
 Em này kỳ ghê 
 Người ta đi về 
 Chung đường 
 Thời kệ người ta 
 Cớ sao 
 Em vội đi mau 
 Để khi ngoảnh lại 
 Nhìn nhau 
 Em thẹn thùng 
 Em ơi 
 Đường về còn xa 
 Để anh đưa về 
 Đưa về 
 Anh chẳng tính công 
 Dẫu mai 
 Em có lấy chồng 
 Anh xin làm người 
 Làm người 
 Đưa sáo qua sông 
 Thời gian 
 Trôi đi nhanh quá 
 Tiếng yêu tôi 
 Chưa kịp xếp vần 
 Một ngày kia 
 Luỹ tre cuối xóm 
 Chẳng thấy em 
 Chiều nay đi về 
 Hỏi ra 
 Mới hay chim sáo 
 Đã sang sông 
 Sáo đi lấy chồng 
 Còn đâu 
 Những chiều theo bước 
 Giờ chỉ có anh 
 Lẻ loi đi về 
 Ai đem 
 Chim sáo sang sông 
 Để cho chim sáo 
 Sổ lồng 
 Sổ lồng bay xa 
 Sáo bay 
 Bỏ lại mình ta 
 Bơ vơ một nẻo 
 Xa xăm đi về 
 Sáo ơi 
 Bây chừ ngồi đây 
 Chờ ai ai chờ 
 Thôi rồi 
 Hết đợi hết trông 
 Trách cho 
 Số kiếp bọt bèo 
 Duyên kia chẳng đặng 
 Thì đành 
 Nhìn sáo sang sông 
 Ngày xưa 
 Em như chim sáo 
 Sống vô tư 
 Hay mộng mơ nhiều 
 Nhìn em 
 Đi qua cuối xóm 
 Làn tóc mây bay 
 Má ửng hồng 
 Chiều nay 
 Theo em anh bước 
 Bước bên em 
 Trên con đường làng 
 Nhìn em 
 Anh như muốn nói 
 Này cô bé kia 
 Chờ anh đi cùng 
 Ô hay....! 
 Em này kỳ ghê 
 Người ta đi về 
 Chung đường 
 Thời kệ người ta 
 Cớ sao 
 Em vội đi mau 
 Để khi ngoảnh lại 
 Nhìn nhau 
 Em thẹn thùng 
 Em ơi 
 Đường về còn xa 
 Để anh đưa về 
 Đưa về 
 Anh chẳng tính công 
 Dẫu mai 
 Em có lấy chồng 
 Anh xin làm người 
 Làm người 
 Đưa sáo qua sông 
 Trách cho 
 Số kiếp bọt bèo 
 Duyên kia chẳng đặng 
 Thì đành 
 Nhìn sáo sang sông 
 Dẫu mai 
 Em có lấy chồng 
 Anh xin làm người 
 Làm người 
 Đưa sáo qua sông 
 Trách cho 
 Số kiếp bọt bèo 
 Duyên kia chẳng đặng 
 Thì đành 
 Nhìn sáo sang sông"
732,101842,Chiếc Bóng Công Viên,Khả Tú,,
733,101848,Chiều Một Mình Qua Phố,Việt Hoa,"Việt Nam, Nhạc Trịnh","Chiều một mình qua 
 Phố âm thầm nhớ nhớ tên em 
 Có khi nắng khuya chưa lên 
 Mà một loài hoa chợt tím 
 Chiều một mình qua 
 Phố âm thầm nhớ nhớ tên em 
 Gót chân đôi khi đã mềm 
 Gọi buồn cho mình nhớ tên 
 Chiều qua bao nhiêu lần môi cười 
 Cho mình còn nhớ nhau 
 Chiều qua bao nhiêu lần tay mời 
 Nghe buồn ghé môi sầu 
 Ngày nào mình còn có 
 Nhau xin cho dài lâu 
 Ngày nào đời thôi có 
 Nhau xin người biết đau 
 Chiều một mình qua 
 Phố âm thầm nhớ nhớ tên em 
 Gió ơi gió ơi bay lên để 
 Bụi đường cay lòng mắt 
 Chiều một mình qua 
 Phố âm thầm nhớ nhớ tên em 
 Áo xưa chưa quen phong trần đợi 
 Mùa thu vàng áo thêm 
 Chiều qua bao nhiêu lần môi cười 
 Cho mình còn nhớ nhau 
 Chiều qua bao nhiêu lần tay mời 
 Nghe buồn ghé môi sầu 
 Ngày nào mình còn có 
 Nhau xin cho dài lâu 
 Ngày nào đời thôi có 
 Nhau xin người biết đau 
 Chiều một mình qua 
 Phố âm thầm nhớ nhớ tên em 
 Bước chân nghe quen cũng buồn 
 Lạy trời xin còn tuổi xanh 
 Còn một mình trên 
 Phố âm thầm nhớ nhớ tên em 
 Ngoài kia không còn nắng 
 Mềm ngoài kia ai còn nhớ tên 
 Ngoài kia không còn nắng 
 Mềm ngoài kia ai còn nhớ tên"
734,101849,Chiều Một Mình Qua Phố,Đoàn Phi,"Việt Nam, Nhạc Trịnh","Chiều một mình qua 
 Phố âm thầm nhớ nhớ tên em 
 Có khi nắng khuya chưa lên 
 Mà một loài hoa chợt tím 
 Chiều một mình qua 
 Phố âm thầm nhớ nhớ tên em 
 Gót chân đôi khi đã mềm 
 Gọi buồn cho mình nhớ tên 
 Chiều qua bao nhiêu lần môi cười 
 Cho mình còn nhớ nhau 
 Chiều qua bao nhiêu lần tay mời 
 Nghe buồn ghé môi sầu 
 Ngày nào mình còn có 
 Nhau xin cho dài lâu 
 Ngày nào đời thôi có 
 Nhau xin người biết đau 
 Chiều một mình qua 
 Phố âm thầm nhớ nhớ tên em 
 Gió ơi gió ơi bay lên để 
 Bụi đường cay lòng mắt 
 Chiều một mình qua 
 Phố âm thầm nhớ nhớ tên em 
 Áo xưa chưa quen phong trần đợi 
 Mùa thu vàng áo thêm 
 Chiều qua bao nhiêu lần môi cười 
 Cho mình còn nhớ nhau 
 Chiều qua bao nhiêu lần tay mời 
 Nghe buồn ghé môi sầu 
 Ngày nào mình còn có 
 Nhau xin cho dài lâu 
 Ngày nào đời thôi có 
 Nhau xin người biết đau 
 Chiều một mình qua 
 Phố âm thầm nhớ nhớ tên em 
 Bước chân nghe quen cũng buồn 
 Lạy trời xin còn tuổi xanh 
 Còn một mình trên 
 Phố âm thầm nhớ nhớ tên em 
 Ngoài kia không còn nắng 
 Mềm ngoài kia ai còn nhớ tên 
 Ngoài kia không còn nắng 
 Mềm ngoài kia ai còn nhớ tên"
735,101850,Chiều Nay Không Ai Đưa Về,Julie,,
736,101851,Chiều Nay Không Có Em,Don Hồ,"Nhạc Trữ Tình, Việt Nam","Chiều nay mình lang thang 
 Trên phố dài 
 Không có em ai 
 Chung bước dỗi nhau giận hờn 
 Không có em đường xưa 
 Giăng mắc mây trôi 
 Chiều nào hai đứa chung đôi 
 Lặng nhìn mùa thu lá rơi 
 Rồi mai tình lên khơi 
 Như sóng gào 
 Không có em cho phố vắng 
 Dấu chân hẹn hò 
 Không có em mùa thu 
 Thôi lá vương bay 
 Mùa đông buốt giá qua đây 
 Vòng tay ấy ôi sao lẻ loi 
 Không có em đời mình 
 Sao vắng vui cuộc tình 
 Như lá thôi mộng mơ 
 Cơn mê chiều 
 Không có em đôi mắt 
 Buồn nào đợi chờ 
 Xin cho nhau lời vỗ về 
 Sao đành quên 
 đi ngày tháng đó 
 Không có em một mình 
 Ta với ta ngày dài 
 Thôi chóng qua 
 Tuổi hoang trôi vai gầy 
 Như ước mơ xin nhớ 
 Lần mình hẹn hò 
 Xin cho nhau một lời rồi 
 Xin tình yêu ấy lên ngôi 
 Rồi mai mình em 
 Thôi nơi phố người 
 Sao mắt nhung không 
 Nuối tiếc khát khao đợi chờ 
 Không có em 
 Còn ai thương lá thu bay 
 Còn ai vương vấn cơn say 
 Đời gian dối cô đơn mình ta 
 Không có em đời mình 
 Sao vắng vui cuộc tình 
 Như lá thôi mộng mơ 
 Cơn mê chiều 
 Không có em đôi mắt 
 Buồn nào đợi chờ 
 Xin cho nhau lời vỗ về 
 Sao đành quên 
 đi ngày tháng đó 
 Không có em một mình 
 Ta với ta ngày dài 
 Thôi chóng qua 
 Tuổi hoang trôi trên vai gầy 
 Như ước mơ xin nhớ 
 Lần mình hẹn hò 
 Xin cho nhau một lời rồi 
 Xin tình yêu ấy lên ngôi 
 Rồi mai mình em 
 Thôi nơi phố người 
 Sao mắt nhung không 
 Nuối tiếc khát khao đợi chờ 
 Không có em 
 Còn ai thương lá thu bay 
 Còn ai vương vấn cơn say 
 Đời gian dối cô đơn mình ta 
 Đời gian dối cô đơn mình ta"
737,101852,Chiều Nay Không Có Em,Lê Toàn,"Nhạc Trữ Tình, Việt Nam","Chiều nay mình lang thang 
 Trên phố dài 
 Không có em ai 
 Chung bước dỗi nhau giận hờn 
 Không có em đường xưa 
 Giăng mắc mây trôi 
 Chiều nào hai đứa chung đôi 
 Lặng nhìn mùa thu lá rơi 
 Rồi mai tình lên khơi 
 Như sóng gào 
 Không có em cho phố vắng 
 Dấu chân hẹn hò 
 Không có em mùa thu 
 Thôi lá vương bay 
 Mùa đông buốt giá qua đây 
 Vòng tay ấy ôi sao lẻ loi 
 Không có em đời mình 
 Sao vắng vui cuộc tình 
 Như lá thôi mộng mơ 
 Cơn mê chiều 
 Không có em đôi mắt 
 Buồn nào đợi chờ 
 Xin cho nhau lời vỗ về 
 Sao đành quên 
 đi ngày tháng đó 
 Không có em một mình 
 Ta với ta ngày dài 
 Thôi chóng qua 
 Tuổi hoang trôi vai gầy 
 Như ước mơ xin nhớ 
 Lần mình hẹn hò 
 Xin cho nhau một lời rồi 
 Xin tình yêu ấy lên ngôi 
 Rồi mai mình em 
 Thôi nơi phố người 
 Sao mắt nhung không 
 Nuối tiếc khát khao đợi chờ 
 Không có em 
 Còn ai thương lá thu bay 
 Còn ai vương vấn cơn say 
 Đời gian dối cô đơn mình ta 
 Không có em đời mình 
 Sao vắng vui cuộc tình 
 Như lá thôi mộng mơ 
 Cơn mê chiều 
 Không có em đôi mắt 
 Buồn nào đợi chờ 
 Xin cho nhau lời vỗ về 
 Sao đành quên 
 đi ngày tháng đó 
 Không có em một mình 
 Ta với ta ngày dài 
 Thôi chóng qua 
 Tuổi hoang trôi trên vai gầy 
 Như ước mơ xin nhớ 
 Lần mình hẹn hò 
 Xin cho nhau một lời rồi 
 Xin tình yêu ấy lên ngôi 
 Rồi mai mình em 
 Thôi nơi phố người 
 Sao mắt nhung không 
 Nuối tiếc khát khao đợi chờ 
 Không có em 
 Còn ai thương lá thu bay 
 Còn ai vương vấn cơn say 
 Đời gian dối cô đơn mình ta 
 Đời gian dối cô đơn mình ta"
738,101854,Chiều Nghe Biển Hát,Thanh Hà,,
739,101855,Chiều Nghe Biển Khóc,Jimmi Jc Nguyễn,Nhạc Trữ Tình,
740,101856,Chiều Nhớ,Khánh Hà,"Việt Nam, Nhạc Dân Ca - Quê Hương","Lắng trầm tiếng chiều ngân 
 Nhạc dặt dìu ái ân 
 Người ôi! Nhớ mãi cung đàn 
 Năm tháng phai tàn 
 Duyên kiếp vẫn còn lỡ làng 
 Ðã quên hết sầu chưa 
 Lời này là tiếng xưa 
 Quỳ dâng dưới nắng phai mờ 
 Bên gối ơ thờ 
 Ôi tiếng tơ tình mong chờ 
 Chiều êm êm đưa duyên về người 
 Ðàn triền miên nắng tiếng sầu đời 
 Người hỡi 
 Ðến bên tôi nghe lời xao xuyến 
 Như chuyện thần tiên 
 Niềm mơ xưa là đó 
 Cho ta nâng niu lời ca 
 Chiều mơ không gian 
 Hờ hững cõi Thiên Ðàng 
 Thuyền trôi bến sông xa đừng chờ 
 Xin hãy lắng nghe bao lời thơ chiều tà 
 Nhạc chiều của chúng ta 
 Là câu ân ái muôn đời 
 Bóng đã xế rồi 
 Hãy nép trong lòng cõi đời 
 Chiều êm êm đưa duyên về người 
 Ðàn triền miên nắng tiếng sầu đời 
 Người hỡi 
 Ðến bên tôi nghe lời xao xuyến 
 Như chuyện thần tiên 
 Niềm mơ xưa là đó 
 Cho ta nâng niu lời ca 
 Chiều mơ không gian 
 Hờ hững cõi Thiên Ðàng 
 Thuyền trôi bến sông xa đừng chờ 
 Xin hãy lắng nghe bao lời thơ chiều tà 
 Nhạc chiều của chúng ta 
 Là câu ân ái muôn đời 
 Bóng đã xế rồi 
 Hãy nép trong lòng cõi đời 
 Tình Yêu mãi mãi"
741,101857,Chiều Nhớ,Thanh Hà,"Việt Nam, Nhạc Trữ Tình","Trên đường về nhớ đầy 
 Chiều chậm đưa chân ngày 
 Tiếng buồn vang trong mây 
 Tiếng buồn vang trong mây 
 Chim rừng quên cất cánh 
 Gió say tình ngây ngây 
 Có phải sầu vạn cổ 
 Chất trong hồn chiều nay 
 Chất trong hồn chiều nay 
 Tôi là người lữ khách 
 Màu chiều khó làm khuây 
 Ngỡ lòng mình là rừng 
 Ngỡ lòng mình là mây 
 Nhớ nhà châm điếu thuốc 
 Khói huyền bay lên cay 
 Trên đường về nhớ đầy 
 Chiều chậm đưa chân ngày 
 Tiếng buồn vang trong mây 
 Tiếng buồn vang trong mây 
 Chim rừng quên cất cánh 
 Gió say tình ngây ngây 
 Có phải sầu vạn cổ 
 Chất trong hồn chiều nay 
 Chất trong hồn chiều nay 
 Tôi là người lữ khách 
 Màu chiều khó làm khuây 
 Ngỡ lòng mình là rừng 
 Ngỡ lòng mình là mây 
 Nhớ nhà châm điếu thuốc 
 Khói huyền bay lên cay 
 Trên đường về nhớ đầy 
 Chiều chậm đưa chân ngày 
 Tiếng buồn vang trong mây 
 Tiếng buồn vang trong mây 
 Tiếng buồn vang trong mây 
 Tiếng buồn vang trong mây"
742,101860,Chiều Nắng,Tân Nhàn,"Việt Nam, V-Pop","Qua những ngày dài 
 Có những câu chuyện đêm về hiện lên 
 Vì thương thế thôi thế thôi thế đấy mà 
 Có những vui buồn ta ngồi cùng nhau 
 Giọt mưa giọt rơi lệ ta nơi ấy cùng rơi 
 Có tháng năm dài ta cùng với nhau 
 Là bài tình ca mang theo 
 Chỉ cần một làn hơi ấm trao nhau qua đêm dài 
 Chỉ cần một người luôn thấy ta luôn ở đây 
 Chỉ cần một người duy nhất vui khi ta cười 
 Và nước mắt rơi cùng ta 
 Chỉ cần một ngày như thế khi em luôn bên cạnh 
 Chỉ cần là mình vẫn thấy nhau qua ngày mai 
 Chỉ cần là mình thương và thương và thương 
 Chiều tàn có nhau bên ấm trà 
 Kề sát vai thầm thì 
 Giờ thì đôi mươi còn xuân còn xanh 
 Mình dắt nhau lên tầng mây 
 Chạm vào đôi mắt hồn nhiên 
 Đã khiến anh ngây dại đấy 
 Giờ thì ba mươi thì đâu còn ngây còn ngô 
 Như khi xưa còn thơ 
 Vậy mà nhân duyên trời ban 
 Anh ngỡ như là giấc mơ 
 Giờ thì năm mươi chân tay 
 Giờ run đầu ta giờ bạc trắng 
 Giờ thì ông ơi bà ơi mình ơi 
 Thường nói với nhau rằng 
 Ừm thì ta sắp rời xa trần gian 
 Để đến nơi khung trời mới 
 Gặp nhau kiếp sau bà ơi mình ơi 
 Nhân gian thì vẫn gọi mời 
 Chỉ cần một làn hơi ấm trao nhau qua đêm dài 
 Chỉ cần một người luôn thấy ta luôn ở đây 
 Chỉ cần một người duy nhất vui khi ta cười 
 Và nước mắt rơi cùng nhau 
 Chỉ cần một ngày như thế khi em luôn bên cạnh 
 Chỉ cần là mình vẫn thấy nhau qua ngày mai 
 Chỉ cần là mình thương và thương và thương 
 Chiều tàn có nhau bên ấm trà 
 Kề sát vai thầm thì 
 Chỉ cần một làn hơi ấm trao nhau qua đêm dài 
 Chỉ cần một người luôn thấy ta luôn ở đây 
 Chỉ cần một người duy nhất vui khi ta cười 
 Và nước mắt rơi cùng ta 
 Chỉ cần một ngày như thế khi em luôn bên cạnh 
 Chỉ cần là mình vẫn thấy nhau qua ngày mai 
 Chỉ cần là mình thương và thương và thương 
 Chiều tàn có nhau bên ấm trà 
 Kề sát vai thầm thì 
 Chỉ cần mình gần nhau"
743,101861,Chiều Nội Trú Bâng Khuâng,Tuấn Ngọc,,
744,101862,Chiều Phi Trường,Tốp Ca,,
745,101863,Chiều Phà Hậu Giang,Phi Nhung,"Việt Nam, Nhạc Trữ Tình","Chiều qua phà Hậu Giang 
 Tiếng ai 
 Hát dạo buồn thay 
 Tiếng ca sầu mêng mang 
 Như khơi 
 Niềm đau năm tháng xưa 
 Chân nạng gỗ thấp cao 
 Kéo lê đời 
 Theo dòng nhạc đưa 
 Manh chiến i phai màu 
 Khúc ca nào 
 Gởi sầu khôn nguôi 
 Chiều qua phà Hậu Giang 
 Tiếng ai 
 Nhắc kỷ niệm xưa 
 Tiếng ca gợi trong tim 
 Bao nhiêu 
 Niềm đau chưa lãng quên 
 Nhưng người qua 
 Vẫn qua 
 Bước vô tình 
 Không hề dừng chân 
 Ôi xót xa trong lòng 
 Tiếng ca buồn 
 Chìm vào trong mưa 
 Hò.... ơi.... 
 Trời mưa cứ rơi 
 Ướt cả người ca 
 Lẫn cây đàn 
 Tất tả ngược xuôi 
 Khách thưa dần 
 Mà còn ngồi ngêu ngao 
 Hò ơi..... 
 Nào ai biết đâu 
 Những kẻ ngày xưa 
 Đã âm thầm 
 Hiến dâng cả đời trai 
 Giữa xa trường 
 Giờ còn lại chi đây 
 Chiều qua phà Hậu Giang 
 Tiếng ai 
 Nhắc kỷ niệm xưa 
 Tiếng ca gợi trong tim 
 Bao nhiêu 
 Niềm đau chưa lãng quên 
 Nhưng người qua 
 Vẫn qua 
 Bước vô tình 
 Không hề dừng chân 
 Ôi xót xa trong lòng 
 Tiếng ca buồn 
 Chìm vào trong mưa 
 Hò.... ơi.... 
 Trời mưa cứ rơi 
 Ướt cả người ca 
 Lẫn cây đàn 
 Tất tả ngược xuôi 
 Khách thưa dần 
 Mà còn ngồi ngêu ngao 
 Hò ơi..... 
 Nào ai biết chăng 
 Những kẻ ngày xưa 
 Đã âm thầm 
 Hiến dâng cả đời trai 
 Giữa xa trường 
 Giờ còn lại 
 Chi..... đây"
746,101865,Chiều Qua Nghĩa Trang,Hương Kiều Loan,,
747,101870,Chiều Sông Thương,Anh Thơ,,
748,101871,Chiều Sông Và Em,Tú Quyên,,
749,101872,Chiều Sơn La,Thế Hưng,"Việt Nam, Nhạc Trữ Tình","Tôi...... với em 
 Dương trần vai 
 Tiễn đưa 
 Ngày hôm qua 
 Trong nắng thiên đường 
 Ngày hôm nay 
 Lo âu tìm về nơi 
 Bến ngân 
 Những... đóa hoa 
 Phai hồng trong .... 
 Mong chờ 
 Xin hãy xanh 
 Như thời gian... 
 Thời gian .... 
 Tôi... với em 
 Xin cùng xây 
 Ước mơ 
 Dù mai đây 
 Xa cách muôn trùng 
 Dù mai đây 
 Nơi xa phồn hoa 
 Không... thiết tha 
 Những.... cánh chim 
 Trong hồng hoang 
 Thiên đường 
 Sẽ quên ... 
 Hay còn yêu 
 Còn yêu nhân tình 
 Một lần xa cách 
 Lòng thêm thiết tha 
 Buồn rơi ướt vai 
 Buồn ai có hay 
 Cho dòng nước mắt 
 Cho dòng nước mắt 
 Cho dòng nước mắt 
 Trôi mau 
 Tôi.... với em 
 Mang niềm tin 
 Trắng trong 
 Dù tinh khôi 
 Không in dấu dương trần 
 Dù thơ ngây 
 Vùi sâu theo tháng năm 
 Những... đớn đau 
 Trong tiền duyên .... 
 Đọa đày 
 Xin hãy than 
 Cho ngày mai 
 Ngày mai 
 Ngày mai...."
750,101873,Chiều Thu Sài Gòn Tango,5 Dòng Kẻ,,
751,101874,Chiều Thu Ấy,Sĩ Phú,,
752,101875,Chiều Trong Tù,Lâm Nhật Tiến,,
753,101876,Chiều Trên Phá Tam Giang,Hoàng Nam & Trúc Anh,,
754,101877,Chiều Trên Phá Tam Giang,Đoàn Thy & Quốc Tuấn,,
755,101878,Chiều Trên Phố Bolsa,Hoài Nam,,
756,101879,Chiều Trên Phố Buồn,Quốc Dũng,,
757,101880,Chiều Trên Phố Xưa,Nhật Đăng Huy,,
758,101881,Chiều Trên Đồi Thông,Thiên Trang,,
759,101882,Chiều Trên Đồi Vắng,Thái Châu,,
760,101887,Chiều Tây Hồ,Trịnh Nam Sơn,,
761,101889,Chiều Tím,Khánh Hà & Tuấn Ngọc,,
762,101890,Chiều Tím,Ngọc Lan,"Nhạc Trữ Tình, Việt Nam","Chiều tàn trời man mác 
 Nắng thơm lạnh đã dần phai 
 Màn đêm sao chưa buông 
 Còn thờ thẩn tựa đời mong bóng ai 
 Bóng đôi chim non tìm đường về 
 Ngại ngùng tung cánh 
 Theo làn gió đông vừa sang 
 Thấy cô thôn quê lòng rộn ràng 
 Nhịp nhàng quang gánh 
 Trong lòng bóng đêm dần lan 
 Chiều Tàn 
 Làn khói ấm mái tranh hiền 
 Bao niềm thương 
 Chiều ơi 
 Mây bơ vơ từ ngàn hướng 
 Lạc loài nơi chốn quê 
 Gió không biên cương lạc đường về 
 Tràn bao ngõ tối 
 Qua mảnh lá nghe thở than 
 Gió thương những mảnh tình nghèo nàn 
 Cuộc đời đen tối 
 Mong hạnh phúc khi chiều lan 
 Ðường gập ghềnh lạnh lẽo 
 Quanh co đường về khắp nẻo xa xôi 
 Có bóng con đò chiều mơ 
 Khách qua đò làm thơ 
 Êm trôi giữa trời nước bơ vơ 
 Nhẹ nhàng thuyền cập bến 
 Dòng sông nước hững hờ 
 Nghe không gian như thờ ơ 
 Có bóng cô em thẩn thờ 
 Nhìn áng mây trôi 
 Lắng nghe chuông chiều 
 Mà lòng thương nhớ ai nhiều 
 Chiều tàn 
 Ðời lữ thứ kiếp tơ tầm vẫn còn mang 
 Chiều ơi 
 Ghi tâm tư vào lòng giấy 
 Rằng sầu mãi chứa chan 
 Cố quên những chuỗi ngày nghèo nàn 
 Tìm lại giây phút 
 Đôi lòng chết theo thời gian 
 Cố ghi thêm ý nhạc nồng nàn 
 Vì tình thương mến 
 Dâng về khắp nơi trần gian 
 Ðường gập ghềnh lạnh lẽo 
 Quanh co đường về khắp nẻo xa xôi 
 Có bóng con đò chiều mơ 
 Khách qua đò làm thơ 
 Êm trôi giữa trời nước bơ vơ 
 Nhẹ nhàng thuyền cập bến 
 Dòng sông nước hững hờ 
 Nghe không gian như thờ ơ 
 Có bóng cô em thẩn thờ 
 Nhìn áng mây trôi 
 Lắng nghe chuông chiều 
 Mà lòng thương nhớ ai nhiều 
 Chiều tàn 
 Ðời lữ thứ kiếp tơ tầm vẫn còn mang 
 Chiều ơi 
 Ghi tâm tư vào lòng giấy 
 Rằng sầu mãi chứa chan 
 Cố quên những chuỗi ngày nghèo nàn 
 Tìm lại giây phút 
 Đôi lòng chết theo thời gian 
 Cố ghi thêm ý nhạc nồng nàn 
 Vì tình thương mến 
 Dâng về khắp nơi trần gian"
763,101895,Chiều Tối Vội Vàng,Đức Huy,,
764,101897,Chiều Vắng,Hải Lý,"Việt Nam, Nhạc Trữ Tình, Nhạc Dân Ca - Quê Hương","Em hát đi ru mây hạ về 
 Hạ trắng lang thang 
 Miên man tình buồn 
 Dòng sông này lá hát trên cây 
 Mây trôi trôi chim ngủ đồi nhớ 
 Em hát đi lênh đênh giọt buồn 
 Hoài mãi trong ta bơ vơ chiều về 
 Dòng sông này nhớ mãi em ca 
 Nhìn hạ về cây lá rụng buồn 
 Em hát đi ru ngủ giấc chiều nay 
 Mây bay bay mơ tiếng ca trên đồi 
 Chiều hạ về nhớ áng mây trôi 
 Lá trên cây hong 
 Còn nắng mơ màng 
 Ta lắng nghe ngu ngơ hạ về 
 Hạ trắng bơ vơ miên man tình buồn 
 Dòng sông này nhớ mãi em ca 
 Mây lang thang 
 Trong nắng hanh vàng 
 Em hát đi lênh đênh giọt buồn 
 Hoài mãi trong ta bơ vơ chiều về 
 Dòng sông này nhớ mãi em ca 
 Nhìn hạ về cây lá rụng buồn 
 Em hát đi ru ngủ giấc chiều nay 
 Mây bay bay mơ tiếng ca trên đồi 
 Chiều hạ về nhớ áng mây trôi 
 Lá trên cây hong 
 Còn nắng mơ màng 
 Ta lắng nghe ngu ngơ hạ về 
 Hạ trắng bơ vơ miên man tình buồn 
 Dòng sông này nhớ mãi em ca 
 Mây lang thang 
 Trong nắng hanh vàng 
 Dòng sông này nhớ mãi em ca 
 Mây lang thang 
 Trong nắng hanh vàng 
 Chiều mây vàng nhớ tiếng em ca 
 Mây lang thang 
 Trong nắng hanh vàng)"
765,101898,Chiều Về Trên Sông,Nhã Thanh,,
766,101899,Chiều Winnepeg,Thanh Lan,"Việt Nam, Nhạc Trữ Tình","Chiều năm xưa sang đò trên sông vắng 
 nghiêng bóng dừa bờ trắng cỏ lau thưa 
 áo bà ba em khua chèo vượt sóng 
 má em hồng soi bóng nước Cửu Long 
 Chiều qua sông cho lòng yêu tha thiết 
 cô lái đò buồn 
 tiễn khách sang sông 
 giữa chiều mưa 
 đong đưa ngàn nỗi nhớ 
 nhớ con đò 
 thương ai đó chờ mong. 
 Gió cuốn mây trôi 
 thuyền xuôi về trăm ngả 
 hoa lục bình 
 tím cả dòng sông 
 mênh mang 
 con nước lớn ròng 
 qua sông đứng đợi 
 trời chiều đổ mưa. 
 Chiều qua sông 
 không còn ai đưa rước 
 cô lái đò ngày trước 
 bước sang ngang 
 nước Cửu Long 
 mênh mông 
 cuồn cuộn sóng 
 sóng giữa trời 
 hay sóng giữa lòng tôi. 
 Chiều năm xưa 
 qua đò sang sông vắng 
 nghiêng bóng dừa 
 bờ trắng cỏ lau thưa 
 áo bà ba 
 em khua chèo vượt sóng 
 má em hồng 
 soi bóng nước Cửu Long 
 Chiều qua sông 
 cho lòng yêu tha thiết 
 cô lái đò buồn 
 tiễn khách sang sông 
 giữa chiều mưa 
 đong đưa ngàn nỗi nhớ 
 nhớ con đò 
 thương ai đứng chờ mong. 
 Gió cuốn mây trôi 
 thuyền xuôi về trăm ngả 
 hoa lục bình 
 tím cả dòng sông 
 mênh mang 
 con nước lớn ròng 
 qua sông đứng đợi 
 trời chiều đổ mưa. 
 Chiều qua sông 
 không còn ai đưa rước 
 cô lái đò ngày trước 
 bước sang ngang 
 nước Cửu Long 
 mênh mông 
 cuồn cuộn sóng 
 sóng giữa trời 
 hay sóng giữa lòng tôi. 
 Nước Cửu Long 
 mênh mông 
 cuồn cuộn sóng 
 sóng giữa trời 
 hay sóng giữa lòng tôi. 
 Nước Cửu Long 
 mênh mông 
 cuồn cuộn sóng 
 sóng giữa trời 
 hay sóng giữa lòng tôi."
767,101900,Chiều Xuân,Lam Trường,"Việt Nam, Nhạc Trữ Tình","Chiều ở nơi đây chiều không thấy khói 
 Xuân sang không mai thắm pháo hồng 
 Sao con vẫn thấy lòng ray rứt 
 Nhớ quê nhà bếp lửa chiều xuân 
 Nhà ở nơi đây không có ngõ sau 
 Biết chừng quê mẹ ở nơi đâu 
 Từng chiều xuân đến 
 Mấy trăm hướng 
 Mỗi hướng lòng con một nỗi sầu 
 Xuân sang mẹ vẫn còn chờ mãi 
 Mắt lệ hoen mờ nỗi nhớ mong 
 Ngọn đèn chai nhỏ dầu sắp cạn 
 Con không về kịp để chấm dầu 
 Con đâu dá́m hẹn như người hẹn 
 Nên mỗi xuân về mỗi xót xa 
 Rồi mai cau đổ dây trầu tàn 
 Mẹ rồi như bóng nắng xuân qua 
 Mẹ ơi xuân đến thêm lần nữa 
 Con vẫn chưa về mẹ nhớ mong 
 Con mơ một ngày về bên mẹ 
 Để vui bên bếp lửa giao thừa 
 Con đâu dá́m hẹn như người hẹn 
 Nên mỗi xuân về mỗi xót xa 
 Rồi mai cau đổ dây trầu tàn 
 Mẹ rồi như bóng nắng xuân qua 
 Mẹ ơi xuân đến thêm lần nữa 
 Con vẫn chưa về mẹ nhớ mong 
 Con mơ một ngày về bên mẹ 
 Để vui bên bếp lửa giao thừa 
 Con mơ một ngà̀y về̀ bên mẹ 
 Để vui bên bế́p lửa giao thừ̀a"
