,id,title,singer,Genre,Lyric
7193,116136,Tình Đơn Phương,Hạ Vy,,
7194,116138,Tình Đơn Phương,Lâm Nhật Tiến,,
7195,116139,Tình Đơn Phương,Lưu Minh Thắng,,
7196,116140,Tình Đơn Phương,Nguyễn Khương,,
7197,116141,Tình Đơn Phương,Trường Kha,,
7198,116142,Tình Đơn Phương,Đan Huy,,
7199,116144,Tình Đơn Phương 2,Huy Vũ,,
7200,116146,Tình Đơn Phương 2,Lưu Minh Thắng,,
7201,116148,Tình Đất,NSƯT Minh Phương,,
7202,116150,Tình Đất,Tân Nhàn,,
7203,116154,Tình Đầu,Mỹ Lan,,
7204,116156,Tình Đầu,Purity,,
7205,116158,Tình Đầu,Vân Quang Long,,
7206,116159,Tình Đầu,Đức Hải,,
7207,116160,Tình Đầu Chưa Nguôi (Remix),Minh Tuyết,,
7208,116161,Tình Đầu Chưa Nguôi,Hoài Vũ,,
7209,116163,Tình Đầu Chưa Nguôi,Trịnh Nam Sơn,,
7210,116164,Tình Đầu Dang Dở,Đào Phi Dương & Hà My,,
7211,116165,Tình Đầu Khó Phai (Remix),Đào Gia Minh,,
7212,116167,Tình Đầu Khó Quên,Tú Quyên,,
7213,116170,Tình Đầu Muôn Thuở,Giao Linh & Trường Hải,,
7214,116171,Tình Đầu Muộn Màng,Ngọc Anh,,
7215,116172,Tình Đầu Mãi Yêu,Huy Vũ,,
7216,116173,Tình Đầu Một Thời Áo Trắng,Tường Nguyên & Quốc Khanh,,
7217,116175,Tình Đầu Trôi Đi Không Trở Lại,Hoàng Thi,,
7218,116176,Tình Đầu Tình Cuối,Don Hồ,,
7219,116177,Tình Đầu Tình Cuối,Khánh Hoàng,,
7220,116178,Tình Đầu Tình Cuối,Khánh Ngọc & Lê Dũng,,
7221,116179,Tình Đầu Tình Cuối,Mỹ Linh,,
7222,116180,Tình Đầu Tình Cuối,Ngọc Lan,,
7223,116183,Tình Đầu Tình Cuối,Thanh Tuyền,,
7224,116186,Tình Đầu Để Nhớ (Remix),Hồ Quốc Việt,,
7225,116190,Tình Đắng Lý Khổ Qua (Remix),Tâm Đoan,,
7226,116192,Tình Đắng Lý Khổ Qua,Nhã Thanh,,
7227,116196,Tình Đẹp Muôn Thuở,Chế Thiện & Ngọc Vũ,,
7228,116197,Tình Đẹp Muôn Thuở,Khánh Hoàng,,
7229,116198,Tình Đẹp Muôn Thuở,Mộng Thi,,
7230,116199,Tình Đẹp Mùa Chôm Chôm,Cao Thanh,,
7231,116200,Tình Đẹp Mùa Chôm Chôm,Duy Linh,,
7232,116205,Tình Đẹp Như Mơ,Lệ Quyên,,
7233,116209,Tình Đẹp Quê Hương,Mỹ Hạnh,,
7234,116211,Tình Đến,Trần Hải Mi,,
7235,116213,Tình Đến Không Ngờ,Ý Lan,,
7236,116215,Tình Đến Rồi Đi,Thanh Trúc,,
7237,116217,Tình Đến Rồi Đi,Tuấn Vũ,,
7238,116218,Tình Đời,Diễm Thịnh & Quân,,
7239,116219,Tình Đời,Lâm Nhật Tiến & Minh Thông,,
7240,116222,Tình Đời,Mạnh Quỳnh & Thúy Hằng,,
7241,116223,Tình Đời,Ngọc Hải & Thạch Thảo,,
7242,116224,Tình Đời,Thanh Tuyền,,
7243,116226,Tình Đời,Tuấn Vũ,,
7244,116227,Tình Đời,Đan Nguyên & Minh Tuyết,,
7245,116229,Tình Đời,Đặng Minh Thông & Lâm Nhật Tiến,,
7246,116230,Tình Đời 2,Khương Vy,,
7247,116231,Tình Yêu Đầu Tiên,Đan Phương,,
7248,116235,Tình Đơn Phương (Remix),Ngô Huy Đồng,,
7249,116236,Tình Đơn Phương 2 (Remix),Sinti Quang Tùng & Thái Lan Viên,,
7250,116237,Tình Đầu,Tú Quyên,,
7251,116244,Tình Đời Kiếp Cầm Ca,Mạnh Quỳnh & Phi Nhung,,
7252,116245,Tình Đời Nghệ Sĩ,Diễm Liên,,
7253,116248,Tình Đời Tay Trắng,Tuấn Cảnh,,
7254,116252,Tình Ơi,Đàm Vĩnh Hưng,,
7255,116253,Tình Ơi Em Chờ,Tú Quyên,,
7256,116254,Tình Ơi Em Chờ,Vina Uyển My,,
7257,116257,Tình Ơi Xin Ngủ Yên,Johnny Dũng,,
7258,116259,Tình Ơi Xin Ngủ Yên,Tú Quyên,,
7259,116264,Tí Ngọ Của Tôi,Mai Quốc Huy,,
7260,116265,Tí Ngọ Của Tôi,Trường Vũ,,
7261,116266,Tía Má Em,Xuân Mai,,
7262,116267,Tím Cả Rừng Chiều,Hồng Trúc,,
7263,116268,Tím Cả Rừng Chiều,Phương Dung,,
7264,116274,Tóc Em Chưa Úa Nắng Hè,Johnny Dũng,,
7265,116275,Tóc Em Chưa Úa Nắng Hè,Mimi Le,,
7266,116277,Tóc Em Đuôi Gà (Remix),Hoàng Hải Dương,,
7267,116279,Tóc Em Đuôi Gà,Kỳ Anh,,
7268,116280,Tóc Em Đuôi Gà,La Sương Sương,,
7269,116283,Tóc Em Đuôi Gà,Vũ Tuấn,,
7270,116284,Tóc Em Đuôi Gà,Đan Huy,,
7271,116288,Tóc Mai Sợi Vắn Sợi Dài,Ngọc Huệ,,
7272,116291,Tóc Mây,Tami Lê,,
7273,116292,Tic Tắc,Vương Khang,,
7274,116294,Tóc Mây Cài Lược,Lam Trường,,
7275,116295,Tóc Ngang Bờ Vai,Nguyễn Thắng,,
7276,116296,Tóc Ngang Bờ Vai,Đinh Ngọc,,
7277,116297,Tóc Ngắn,Mỹ Linh,,
7278,116299,Tóc Đẹp,Minh Hằng,,
7279,116302,Tôi Bán Đường Tơ,Lê Toàn,,
7280,116304,Tôi Bước Vào Yêu,Hương Lan,,
7281,116305,Tôi Bước Vào Yêu,Mộng Thi,,
7282,116308,Tôi Không Còn Yêu Em,Đan Nguyên,,
7283,116309,Tôi Không Cô Đơn (Remix),Lương Gia Huy,,
7284,116314,Tôi Không Cô Đơn,Thảo Sương,,
7285,116315,Tôi Không Lo Được Gì Cho Em,Điền Thái Toàn,,
7286,116316,Tôi Không Tin (Remix),La Hoàng Phúc,,
7287,116320,Tôi Là Ai Trong Em,Erik,,
7288,116326,Tôi Muốn & Yêu Đời Yêu Người,Elvis Phương,,
7289,116327,Tôi Muốn Làm Cánh Chim Trời,Nini,,
7290,116330,Tôi Muốn Quên Người,Vũ Khanh,,
7291,116331,Tôi Muốn Về Nhà,Hoàng Bách,,
7292,116332,Tôi Muốn Yêu Người & Nữa Hồn Thương Đau,Nguyễn Hưng & Ngọc Anh,,
7293,116334,Tôi Mơ,Cẩm Ly & Minh Tuyết,,
7294,116335,Tôi Mất Người Yêu 2,Trường Vũ,,
7295,116336,Tôi Nay Một Mình,Lou Hoàng,,
7296,116337,Tôi Nghe Người Ta Thường Nói,Hàn Thái Tú,,
7297,116338,Tôi Ngàn Năm Đợi,Chung Tử Lưu,,
7298,116340,Tôi Ngàn Năm Đợi,Hồng Ngọc,,
7299,116342,Tôi Người Lái Xe,Trung Đức,,
7300,116346,Tôi Quá Khờ,KICM,,
7301,116347,Tôi Ru Em Ngủ,Elvis Phương,,
7302,116348,Tôi Sẽ Cố Quên Em,Tống Gia Vỹ,,
7303,116349,Tôi Sẽ Không Quên,Huy Vũ,,
7304,116352,Tôi Sẽ Về,Lâm Gia Minh,,
7305,116353,Tôi Sẽ Đưa Em Về,Duy Quang,,
7306,116355,Tôi Thấy Hoa Vàng Trên Cỏ Xanh,Ái Phương,,
7307,116357,Tôi Trở Về Thành Phố,Phượng Đài & Thanh Phong,,
7308,116358,Tôi Tội Nghiệp Em (Remix),Lâm Chấn Huy,,
7309,116360,Tôi Và Anh,Mai Khôi,,
7310,116361,Tôi Và Bạn,Tam Ca Nữ,,
7311,116362,Tôi Và Tuổi Thơ,Mỹ Tâm,,
7312,116363,Tôi Vẫn Cô Đơn (Full Beat),Thiên Kim,,
7313,116364,Tôi Vẫn Cô Đơn (Remix),Lương Gia Huy,,
7314,116365,Tôi Vẫn Cô Đơn,Hồ Quang Lộc,,
7315,116367,Tia Nắng Dưới Mưa,Shayla,,
7316,116369,Tôi Vẫn Không Quên Em,Ngọc Huệ & Sỹ Đan,,
7317,116372,Tôi Vẫn Nhớ,Kỳ Vương,,
7318,116374,Tôi Vẫn Nhớ,Ngọc Hồ,,
7319,116376,Tôi Vẫn Nhớ,Phi Nhung,,
7320,116379,Tôi Vẫn Nhớ,Sơn Tuyền & Tuấn Vũ,,
7321,116380,Tôi Vẫn Nhớ,Trường Vũ,,
7322,116383,Tôi Với Người Đã Quên,Khánh Hà,,
7323,116385,Tôi Với Trời Bơ Vơ,Lê Trí,,
7324,116386,Tôi Với Trời Bơ Vơ,Nhật Hà,,
7325,116388,Tôi Với Trời Bơ Vơ,Vũ Khanh,,
7326,116389,Tôi Với Trời Bơ Vơ,Đinh Ngọc,,
7327,116391,Tôi Yêu,Sơn Ca,,
7328,116393,Tôi Yêu Em,Hoài Nam,,
7329,116394,Tôi Yêu Em Nghiệt Ngã,Tuấn Ngọc,,
7330,116398,Tôi Yêu Mambo,Tuấn Khoa,,
7331,116401,Tôi Yêu Thành Phố Năm Sao,Duy Mạnh,,
7332,116402,Tôi Yêu Thành Phố Tôi,V.Music,,
7333,116403,Tôi Yêu Việt Nam,V.Music,,
7334,116405,Tôi Đau Vì Yêu Kẻ Bạc Tình,Trần Cảnh Phúc,,
7335,116406,Tình Đời 2,Trường Vũ,,
7336,116407,Tình Ơi Vĩnh Biệt,Chung Tử Lưu,,
7337,116408,Tím Cả Chiều Hoang,Bảo Tuấn,,
7338,116409,Tóc Em Đuôi Gà,Hoài Vũ,,
7339,116411,Tôi Cố Bám,Khánh Ly,,
7340,116413,Tôi Muốn Quên Người,Elvis Phương,,
7341,116415,Tôi Sẽ Đưa Em Về,Vũ Khanh,,
7342,116416,Tôi Vẫn Cô Đơn,Mạnh Đình,,
7343,116420,Tôi Đi Giữa Hoàng Hôn,Đàm Vĩnh Hưng,,
7344,116421,Tôi Đi Tìm Lại Mùa Xuân,Lâm Thúy Vân & Minh Hiếu,,
7345,116422,Tôi Đi Tìm Lại Một Mùa Xuân,Hồ Hoàng Yến,,
7346,116423,Tôi Đi Tìm Lại Một Mùa Xuân,Lệ Thu,,
7347,116429,Tôi Đã Biết Yêu,Hồ Quỳnh Hương,,
7348,116430,Tôi Đã Hiểu (Remix),Trương Khải Minh,,
7349,116431,Tôi Đã Hết Yêu Em,Lê Toàn,,
7350,116437,Tôi Đưa Em Sang Sông,Hương Lan,,
7351,116439,Tôi Đưa Em Sang Sông,Tuấn Vũ,,
7352,116440,Tôi Đưa Em Sang Sông,Ý Lan,,
7353,116441,Tôi Đưa Em Sang Sông,Đan Nguyên,,
7354,116443,Tim Buồn Lên Tiếng Gọi,Anh Dũng,,
7355,116444,Tim Chờ Mong (Remix),Nam Du,,
7356,116446,Tôi Đưa Em Về Đó,Thế Vũ,,
7357,116448,Tôi Ơi Đừng Khóc,Huỳnh Nhật Huy,,
7358,116449,Tôi Ơi Đừng Tuyệt Vọng,Lệ Thu,,
7359,116450,Tôn Nữ Còn Buồn,Mạnh Đình,,
7360,116452,Tôn Thờ Một Tình Yêu 2,Nhiều Ca Sỹ,,
7361,116453,Tù Qua Đèo Mang,Lâm Thúy Vân,,
7362,116454,Tùy Hứng Lý Qua Cầu,Hải Triều,,
7363,116455,Túp Lều Lý Tưởng (Remix),Hồ Quang Hiếu,,
7364,116457,Túp Lều Lý Tưởng,Christiane Lê,,
7365,116458,Túp Lều Lý Tưởng,Lâm Quốc Hùng,,
7366,116459,Túp Lều Lý Tưởng,Quang Linh,,
7367,116464,Túy Ca,Mạnh Quỳnh,,
7368,116470,Tơ Duyên,Khang Lê & Khánh Vũ,,
7369,116471,Teen Vọng Cổ,Vĩnh Thiên Kim,,
7370,116472,Teen Vọng Cổ 2,Vĩnh Thiên Kim,,
7371,116474,Tơ Duyên,Trúc Quyên,,
7372,116475,Tơ Duyên,Đoàn Thy & Tuấn Châu,,
7373,116476,Tơ Hồng,Hoàng Dũng,,
7374,116478,Tơ Hồng,Sơn Ca,,
7375,116480,Tơ Vương,Quang Hà,,
7376,116481,Tương Phùng Dưới Mưa,Thanh Tuyền,,
7377,116482,Tương Tư,Cao Bá Hưng,,
7378,116484,Tương Tư 2,Vũ Khanh,,
7379,116486,Tương Tư 4,Phương Hồng Quế,,
7380,116488,Tương Tư Nàng Ca Sĩ,Bảo Hưng,,
7381,116490,Tương Tư Nàng Ca Sỹ,Băng Tâm,,
7382,116494,Tưởng Như Còn Người Yêu,Ý Lan,,
7383,116495,Tưởng Như Còn Người Yêu,Đoan Thy,,
7384,116496,Tưởng Nhớ Mùi Huong,Hoàng Nam,,
7385,116497,Tưởng Niệm,Khánh Ly,,
7386,116498,Tưởng Niệm,Nguyễn Khang,,
7387,116502,Tưởng Rằng Đã Quên,Christiane Lê,,
7388,116505,Tưởng Rằng Đã Quên,Ngọc Hương,,
7389,116506,Tưởng Tình Không Phai,Nguyễn Trung,,
7390,116508,Tưởng Đã Phôi Pha,Jimmi Jc Nguyễn,,
7391,116509,Tượng Đá Và Chút Suy Tư,Lâm Thúy Vân,,
7392,116510,Tạ Lỗi Cùng Anh,Châu Khánh Hà,,
7393,116511,Tạ Tình,Ngọc Đại,,
7394,116515,Tạ Ơn,Kiều Nga,,
7395,116516,Tạ Ơn Con Gái,Quốc Việt,,
7396,116518,Tại Ai Quay Lưng,La Bảo Thư & La Nhật Tiến,,
7397,116520,Tại Anh Hay Tại Sao,Trương Đại Hải,,
7398,116523,Tại Em Không Đến,Nhật Quân,,
7399,116524,Tại Em Mà Anh Là Người Đàn Ông Xấu,Lâm Chấn Khang,,
7400,116525,Tại Em Mà Tôi Như Thế,Ưng Hoàng Phúc,,
7401,116527,Tại Em Yêu Đơn Phương,Vĩnh Thiên Kim,,
7402,116528,Tại Sao (Slow),Trịnh Lam,,
7403,116530,Tại Sao,Diễm Liên,,
7404,116531,Tại Sao,Ưng Hoàng Phúc,,
7405,116533,Tại Sao Anh Gạt Em,Vĩnh Thiên Kim,,
7406,116536,Tại Sao Là Không,Don Hồ & Thanh Hà,,
7407,116538,Tiìm Về Bên Cha,Tina Ngọc Nữ,,
7408,116539,Tiìm Về Ký Ức,The Men,,
7409,116543,Tiếc Nuối,Ý Lan,,
7410,116547,Tại Vì Sao,Lam Anh,,
7411,116552,Tạm Biệt Chim Én,Ngọc Bích,,
7412,116555,Tạm Biệt Em,Hoàng Bách,,
7413,116557,Tạm Biệt Mái Trường,Ngọc Anh,,
7414,116560,Tạm Biệt Nơi Phi Trường,Thái Hiền,,
7415,116570,Tạm Đừng Yêu,Khang Vệt,,
7416,116571,Tảng Đá Ơi Saranghaeyo,Hand Leajung,,
7417,116572,Tấm Gương Kỳ Diệu,Anh Khoa,,
7418,116573,Tấm Hình,Vĩnh Thiên Kim,,
7419,116574,Tấm Lụa Đào,Nhã Thanh,,
7420,116575,Tấm Thẻ Bài,Đoan Thy,,
7421,116576,Tấm Tình Ca 3,Lê Hằng,,
7422,116577,Tấm Tình Ca 4,Thanh Uyên,,
7423,116580,Tấm Ảnh Không Hồn,Mạnh Quỳnh,,
7424,116583,Tấm Ảnh Ngày Xưa,Hương Lan,,
7425,116585,Tất Cả Cho Anh,Thanh Lan,,
7426,116590,Tất Cả Đều Thua Em,Hằng Bingboong,,
7427,116592,Tầu Về Quê Hương (Remix),Hồ Việt Trung & Thùy Anh,,
7428,116593,Tầu Về Quê Hương (Remix),Vũ Duy Khánh,,
7429,116594,Tận Cùng Nổi Nhớ New Ver,"Will, Han Sara",,
7430,116595,Tôi Đi Giữa Hoàng Hôn,Jo Marcel,,
7431,116596,Tôi Đã Gặp,Kim Loan,,
7432,116597,Tôi Đưa Em Về,Chung Tử Lưu & Thanh Huyền,,
7433,116598,Túp Lều Lý Tưởng,Hà Thanh Xuân & Quốc Khanh,,
7434,116599,Tơ Duyên,Khưu Huy Vũ & Lưu Ánh Loan,,
7435,116600,Tương Tư 4,Tuấn Đạt,,
7436,116601,Tưởng Niệm,Tuấn Ngọc,,
7437,116602,Tạ Tình,Sơn Ca,,
7438,116603,Tại Em Mà Tôi Là Người Đàn Ông Xấu,Lâm Chấn Khang,,
7439,116604,Tại Sao Vậy,Huyền Thoại,,
7440,116605,Tạm Biệt Ngây Thơ,Thanh Thảo,,
7441,116608,Tận Cùng Nỗi Nhớ,Will (365),,
7442,116609,Tận Thế,Lương Tùng Quang,,
7443,116610,Tận Tình,Jimmi Jc Nguyễn,,
7444,116612,Tập Cô Đơn,Thành Đại Siêu,,
7445,116613,Tập Làm Mưa,Nguyễn Ngọc Tường Vy,,
7446,116621,Tắt Đèn,Isaac (365) & Only C,,
7447,116625,Tết Là Tết,Anh Huy & Ngân Khánh,,
7448,116626,Tết Miền Tây,Hằng Ni,,
7449,116630,Tết Này Con Sẽ Về,Binz & Isaac Thái,,
7450,116633,Tết Trong Tâm Hồn,Bùi Anh Tuấn & Mr T,,
7451,116638,Tết Đến Rồi,Nhóm Sắc Màu,,
7452,116642,Tỉnh Mộng,Cẩm Ly,,
7453,116644,Tỉnh Mộng,Nguyễn Phi Hùng,,
7454,116645,Tỉnh Mộng,Ngọc Liên,,
7455,116646,Tịnh Nghệ Sỹ,Johnny Dũng,,
7456,116648,Tỏ Tình,Trương Quang Tuấn,,
7457,116649,Tỏ Tình,Trường hải,,
7458,116650,Tỏ Tình Cuối Năm,Đình Văn,,
7459,116651,Tốc Độ,FB Boiz & Trang Pháp,,
7460,116653,Tổ Quốc Gọi Tên Minh,Đan Trường,,
7461,116654,Tổ Quốc Gọi Tên Minh,Đinh Quốc Anh,,
7462,116657,Tổ Quốc Ta,Hồ Bắc,,
7463,116658,Tổn Thương,Nipe,,
7464,116660,Tổn Thương Bằng Một Lời Nói,Cao Thiên Huy,,
7465,116661,Tội Cho Cô Gái Đó (Remix),Dj Thanh K & Khắc Việt,,
7466,116662,Tội Gì Phải Thế,Lê Thiện Hiếu,,
7467,116663,Tội Là Em Yêu Người,Châu Khánh Hà,,
7468,116664,Tội Lỗi,Hồ Ngọc Hà,,
7469,116667,Tội Nghiệp Kẻ Đến Sau,La Tuyết Nhi,,
7470,116668,Tội Nghiệp Thân Anh,Lâm Nhật Tiến,,
7471,116672,Tội Tình,Ngọc Hồ,,
7472,116675,Tội Tình,Thảo Sương,,
7473,116680,Tủi Phận,K6 Band,,
7474,116682,Tủi Phận,Randy,,
7475,116687,Từ Em Buổi Đó Ra Đi,Duy Khiêm & Thúy Vi,,
7476,116688,Từ Giã Cơn Mê,Vân Quang Long,,
7477,116693,Từ Giã Thơ Ngây,Hải Lý,,
7478,116694,Từ Giã Thơ Ngây,Mỹ Huyền,,
7479,116695,Từ Giã Thơ Ngây,Như Mai,,
7480,116696,Từ Giọng Hát Em,Lê Trí,,
7481,116699,Từ Khi Anh Đi,Trần Nam,,
7482,116701,Từ Khi Có Em,Cao Nam Thành,,
7483,116706,Từ Khi Mình Chia Tay,QBoy & Triệu Nam,,
7484,116710,Từ Lúc Em Đi,Thanh Hà,,
7485,116713,Từ Lúc Vắng Em,Chung Tử Lưu,,
7486,116714,Từ Mua Thu Ấy,Quang Minh,,
7487,116719,Từ Ngày Gặp Em,Dương Đình Trí,,
7488,116720,Từ Ngày Tình Bỏ Ta Đi,Mạnh Quỳnh,,
7489,116721,Từ Nữa Vòng Trái Đất,Thanh Tuyền,,
7490,116722,Từ Rừng Xanh Cháu Về Thăm Lăng Bác,Bé Quỳnh Như,,
7491,116723,Từ Tiếng Hát Tiếp Nối,Duy Khánh,,
7492,116725,Từ Trên Đỉnh Núi,Giàng Hoa,,
7493,116727,Từ Đó Em Buồn,Băng Tạ,,
7494,116728,Từ Đó Em Buồn,Diệp Thanh Thanh,,
7495,116730,Từ Đó Em Buồn,Hồng Trúc,,
7496,116732,Từ Đó Em Buồn,Mạnh Quỳnh,,
7497,116733,Từ Đó Em Buồn,Ngọc Đan Thanh,,
7498,116734,Từ Đó Em Buồn,Ngọc Đại,,
7499,116736,Từ Đó Em Buồn,Trường Vũ,,
7500,116738,Từ Đó Xa Người,Nhã Thanh,,
7501,116739,Từ Đó Ánh Trăng Tàn,Mai Thanh Sơn & Nguyễn Khang,,
7502,116741,Từng Giọt Cafe,Don Hồ,,
7503,116742,Từng Giọt Cafe,Nguyễn Khang,,
7504,116743,Từng Hạt Mưa,Phi Nhung,,
7505,116746,Từng Lầm Lỗi,Lê Bảo Bình,,
7506,116747,Từng Ngày Chờ Từng Ngày Đợi,Châu Anh Trường,,
7507,116751,Tửu Lượng Miền Tây,Đoàn Bá Chi,,
7508,116752,Tự Cmn Kỷ,Phan Mạnh Quỳnh,,
7509,116755,Tự Hào Dáng Đứng Bến Tre,Thái Tú,,
7510,116761,Tập Sống Không Em (Remix),Lưu Gia Bảo,,
7511,116762,Tết Quê Hương,Cẩm Ly,,
7512,116763,Tỉnh Ngộ,Dương Hồng Loan,,
7513,116764,Tổ Quốc Yêu Thương,Hoàng Việt,,
7514,116765,Tội Tình,Hồng Trúc,,
7515,116767,Từ Hôm Nay,Chi Pu,,
7516,116769,Từ Thưở Yêu Em,Lâm Nhật Tiến,,
7517,116770,Từ Đó Em Buồn,Phương Loan,,
7518,116771,Từng Ngày Em Mơ Về Anh,MLee & Soobin Hoàng Sơn,,
7519,116774,Tự Khúc Mẹ Ru,Nhiều Ca Sỹ,,
7520,116783,Tự Sự Mùa Giáng Sinh,Duy Tân,,
7521,116785,Tự Tin Tỏa Sáng,Ngọc Thương Ruby,,
7522,116786,Tự Tin Tỏa Sáng,Pham Bao Nam & Trung Quan & Khac Hung & Fit Phuong,,
7523,116787,Tự Trầm,Tuấn Ngọc,,
7524,116788,Tự Tình Lý Cây Bông,Hương Lan,,
7525,116789,Tự Tình Lý Cây Bông,Tâm Đoan,,
7526,116790,Tự Tình Quê Hương,Dương Đình Trí & Trí Quang,,
7527,116791,Tự Tình Trong Mưa,Hồng Trúc,,
7528,116794,Tựa Cánh Bèo Trôi,Trang Thanh Lan,,
7529,116797,Tỷ Phú Không Tình,Duy Phúc,,
7530,116799,Uống Cho Nổi Đau Này,Quốc Hùng,,
7531,116802,Uống Cạn Ly Buồn,Hồ Duy Thái,,
7532,116806,Uổng Công,Đào Phi Dương,,
7533,116809,Vai Áo Màu Xanh,Thái Hiền,,
7534,116810,Valentine,La Sương Sương,,
7535,116811,Valentine Chờ,Noo Phước Thịnh,,
7536,116812,Valentine Cô Dơn,Đạt Jeno,,
7537,116814,Valentine Nhớ Anh (Pb Academy),Hồng Vinh,,
7538,116815,Valentine Tự Kỷ,Võ Đình Nam,,
7539,116816,Vang Khúc Hát Tự Hào,Tốp Ca,,
7540,116819,Viết Cho Người Tôi Yêu,Lưu Quang Minh,,
7541,116821,Viết Cho Thầy Gửi Cho Cô Tặng Cho Trò,Lưu Quang Minh,,
7542,116824,Viết Lại Tình Yêu,Lý Hải,,
7543,116830,Việt Nam Tiến Lên,Nhiều Ca Sỹ,,
7544,116831,Việt Nam Đâu Chỉ Hình Chữ S,Vũ Minh Vương,,
7545,116833,Việt Nam Ơi Mùa Xuân Đến Rồi,FM Band,,
7546,116835,Vui Như Tết,Thu Minh,,
7547,116836,Vui Trong Ngày Cưới,Khang Lê & Huỳnh Quốc Tuấn,,
7548,116844,Và Con Tim Đã Vui Trở Lại (Remix),Quang Hà,,
7549,116845,Và Con Tim Đã Vui Trở Lại,Cẩm Vân & Khắc Triệu,,
7550,116847,Và Con Tim Đã Vui Trở Lại,Thiên Trường & Địa Hải,,
7551,116848,Và Em Chờ Anh,Hồ Quỳnh Hương,,
7552,116849,Và Em Còn Mãi Cô Đơn,Ngọc Thúy,,
7553,116852,Và Em Còn Mãi Yêu Anh,Tú Quyên,,
7554,116853,Và Em Có Anh,Mỹ Tâm,,
7555,116855,Và Em Hãy Nói Yêu Anh,Thúy Vi & Việt Dzũng,,
7556,116859,Và Một Đời Thủy Chung,Nguyễn Khang,,
7557,116861,Và Như Thế Anh Quên Em (Phần 2),Lâm Chấn Khang,,
7558,116862,Và Như Thế Em Đi (Remix),Trương Khải Minh,,
7559,116864,Và Như Thế Ta Đã Yêu Nhau,Hồ Quỳnh Hương,,
7560,116866,Và Tôi Cũng Yêu Em,Lương Tùng Quang & Mai Tiến Dũng,,
7561,116870,Và Từ Đây,Ethan Thoi,,
7562,116873,Vàm Cỏ Đông,Hoài Vũ,,
7563,116874,Vàng Son Một Thuở Yêu Em,Nguyệt Ánh,,
7564,116875,Vàng Son Một Thuở Yêu Người,Vũ Quốc Việt,,
7565,116876,Vàng Thu Paris,Quỳnh Lan,,
7566,116877,Tự Tin Lời Nói Yêu Thương,Hải Nguyên,,
7567,116881,Việt Nam Đi Hôn Và Yêu,Phạm Hồng Phước,,
7568,116882,Vu Lan Báo Hiếu,Nhiều Ca Sỹ,,
7569,116883,Vui Mở Đường,Tốp Ca,,
7570,116884,Vào Hạ,Dạ Nhất Yến & Thùy Hương,,
7571,116886,Vào Mộng,Loan Châu,,
7572,116887,Vào Một Đêm Đông,Duy Tân,,
7573,116895,Vâng Em Yêu Anh,Ngọc Huệ,,
7574,116896,Vâng! Em Yêu Anh,Ngô Trác Linh,,
7575,116902,Vì Ai Do Ai Tại Ai,Bùi Vĩnh Phúc,,
7576,116904,Vì Ai Em Đã Quên Anh,Giáp Hoàng Hiếu,,
7577,116910,Vì Anh Cần Em,Kaisoul,,
7578,116920,Vì Anh Vô Tình,The Men,,
7579,116925,Vì Chính Em Thôi,Cao Bảo Ngọc,,
7580,116927,Vì Còn Yêu,Phong Kính,,
7581,116930,Vì Em,Kasim Hoàng Vũ,,
7582,116936,Vì Em Là Con Gái Mà,Vĩnh Thiên Kim,,
7583,116941,Vì Em Quá Yêu Anh,Mỹ Tâm,,
7584,116942,Vì Em Vẫn Nhớ,Trầm Hương,,
7585,116943,Vì Em Vẫn Yêu,Aitai & Thảo Teen,,
7586,116945,Vì Em Yêu Anh,Nguyễn Hồng Nhung,,
7587,116947,Vì Hoàng Sa Trường Sa,Duy Khôi,,
7588,116949,Vì Không Còn Yêu,Vũ Duy Khánh & Ruby,,
7589,116950,Vì Lỡ Thương Nhau,Hồng Anh,,
7590,116957,Vì Một Người (Remix),Men AT DJ Eric TJ,,
7591,116958,Vì Một Người,Ưng Đại Vệ,,
7592,116961,Vì Nghèo Không Giữ Được Em,Lâm Gia Huy,,
7593,116962,Vì Nghèo Nên Em Phụ Tôi,Nguyễn Kha & Quách Sỹ Phú,,
7594,116964,Vì Ngài Yêu Con,Thiên Ái,,
7595,116965,Vì Ngày Xưa,Hồ Quang Hiếu,,
7596,116966,Vì Ngày Xưa,Thái Xuân Anh,,
7597,116968,Vì Người Lạc Lối,Cao Tuấn Thiên,,
7598,116973,Vì Sao Biển Mặn,Hoàng Châu & Hồ Duy Thái,,
7599,116977,Vì Sao Của Mẹ,JN & P.L Huy,,
7600,116985,Vì Sao Người Đi,Dương Đình Trí,,
7601,116995,Và Anh Nhớ Em (Ballad),Lê Cường,,
7602,116997,Và Thế Là Hết,Soobin Hoàng Sơn,,
7603,117002,Vì Em Gian Dối,Phan Đình Tùng & Uyên Trang,,
7604,117003,Vì Gió Mang Anh Đi,Bảo Thy & Dương Triệu Vũ,,
7605,117009,Vì Tôi Là Chàng Ngóc,Minh Quân,,
7606,117011,Vì Tôi Ế,Kaisoul,,
7607,117013,Vì Xưa Ta Đói,Diệu Hiền & Xuân Trường,,
7608,117016,Vì Yêu Anh,Quỳnh Thy,,
7609,117018,Vì Yêu Em Nên Anh Chấp Nhận,Cao Thái Sơn,,
7610,117020,Vì Yêu Là Nhớ,Han Sara,,
7611,117021,Vì Yêu Mà Cưới,Hương Giang Idol & T Akayz,,
